handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_bae01a6e-9562-179c-0878-0efe409ee5ac,Product,Jadeitový Chakra Harmony,<p>&nbsp;</p>,2c1c09_466936c891ac493393db9c1f2fedc8ba~mv2_d_3000_3000_s_4_2.png,Chakra Harmony,HM-007,,3349.0,,true,AMOUNT,0.0,2,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span><span>+ velikost 16,5&nbsp;x 3,3&nbsp;cm</span></span></span></p>

<p><span><span><span><span>+ 100% přírodní bílý jadeit bez chemických a umělých přísad</span></span></span></span><br>
<span><span><span><span><span><span><span><span><span><span><span><span>+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií</span></span></span></span></span></span></span></span></span><br>
<span><span><span><span><span><span><span><span><span>+ původ minerálů Asie</span></span></span></span></span></span></span></span></span><br>
<span><span><span><span><span><span><span><span><span>+ určený k intimní masáži</span></span></span></span></span></span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span>Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</span></span></span></span></span></span></span></span></span></span></span></span></p>

<p>&nbsp;</p>

<p>Kód výrobku: HM-007</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span><span><span><span>Pak vězte,</span></span></span></span></span></span></span></span></span><span><span> že bílý jadeit je posvátným kamenem Dálného východu přinášejícím klid a vyrovnanost. V takovém stavu pak pomáhá objevit moudrost a pochopení pro vše, co se kolem nás děje. Stabilizuje osobnost a uvádí duši do souladu s tělem.</span></span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span>Patří ke kamenům vyzařujícím ženskou energii přinášející vnitřní mír a harmonii do naší duše.</span></span></span></p>
",,,,,,,,,,,,,,
product_c228aa2f-6aef-07ff-532b-65d5ef949c26,Product,Jadeitový Chakra Harmony,<p>&nbsp;</p>,2c1c09_922c3735adf046dab144c2d8b572c25a~mv2_d_3000_3000_s_4_2.png,Chakra Harmony,HM-002,,2149.0,,true,AMOUNT,0.0,2,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span><span>+ velikost 16,8&nbsp;x 3,7&nbsp;cm</span></span></span></p>

<p><span><span><span><span>+ 100% přírodní bílý jadeit bez chemických a umělých přísad</span></span></span></span><br>
<span><span><span><span><span><span><span><span><span><span><span><span>+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií</span></span></span></span></span></span></span></span></span><br>
<span><span><span><span><span><span><span><span><span>+ původ minerálů Asie</span></span></span></span></span></span></span></span></span><br>
<span><span><span><span><span><span><span><span><span>+ určený k intimní masáži</span></span></span></span></span></span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span>Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</span></span></span></span></span></span></span></span></span></span></span></span></p>

<p>&nbsp;</p>

<p>Kód výrobku: HM-002</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span><span><span><span>Pak vězte,</span></span></span></span></span></span></span></span></span><span><span> že bílý jadeit je posvátným kamenem Dálného východu přinášejícím klid a vyrovnanost. V takovém stavu pak pomáhá objevit moudrost a pochopení pro vše, co se kolem nás děje. Stabilizuje osobnost a uvádí duši do souladu s tělem.</span></span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span>Patří ke kamenům vyzařujícím ženskou energii přinášející vnitřní mír a harmonii do naší duše.</span></span></span></p>
",,,,,,,,,,,,,,
product_a0d13fd5-e647-d78e-3cfa-a56ccf32bdf2,Product,Křišťálový Chakra Clear,<p>&nbsp;</p>,2c1c09_d45ae31027f649bd88acaa955823d519~mv2_d_3000_3000_s_4_2.png,Chakra Clear,CL-003,,3349.0,,true,AMOUNT,0.0,3,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span><span>+ velikost&nbsp;7,6 x 3,4 cm</span></span></span></p>

<p>+ 100% přírodní křišťál bez chemických a umělých přísad</p>

<p>+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií</p>

<p>+ původ minerálů Asie</p>

<p>+ určený k intimní masáži</p>

<p>&nbsp;</p>

<p>Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: CL-003</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span>Pak je dobré vědět, že křišťál je považován za kámen čistoty a nejúčinnější univerzální polodrahokam. Hraje důležitou roli při harmonizaci člověka jako celku, čistí duši a propojuje tělo s myslí.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Patří ke kamenům, které v sobě spojují mužský i ženský princip – tvořivou sílu a průbojnost, ale i něžnost a empatii.</span></span></p>
",,,,,,,,,,,,,,
product_b090c7c4-ab29-c733-cc9b-3c9da27f31b8,Product,Křišťálový Chakra Clear (sada 3 ks),<p>&nbsp;</p>,2c1c09_3f12d74f54dc470a8a68a6d75b99175c~mv2_d_3000_3000_s_4_2.png,Chakra Clear,CL-008,,1399.0,,true,AMOUNT,0.0,19,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span>Chakra vajíčka (v originále tzv. yoni eggs) jsou polodrahokamy vybroušené do specifického tvaru vajíček různých velikostí, používané pro posílení svalů pánevního dna a kultivaci sexuální energie. Slovo „yoni“ pochází ze sanskrtu a označuje ženské genitálie, v doslovném překladu pak znamená „posvátné místo“.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Odhaduje se, že ženy používají tato vajíčka už po více než 5 000 let. Císařovny a konkubíny královského paláce v Číně používaly vejce vyřezávaná z nefritu, aby získaly přístup k sexuální síle, probudily v sobě smyslnost a udržely si zdraví až do svého stáří. Až do nedávné doby byla tato stará tajná praxe dostupná pouze členům královské rodiny a vybraným praktikujícím taoismus.</span></span></p>

<p>&nbsp;</p>

<p><span><span><span>+ velikost&nbsp;4,5 x 3 cm, 4 x 2,5 cm, 3 x 2 cm</span></span></span></p>

<p><span><span><span>+ 100% přírodní křišťál bez chemických a umělých přísad</span></span></span></p>

<p><span><span><span>+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií</span></span></span></p>

<p><span><span><span>+ původ minerálů Asie</span></span></span></p>

<p><span><span><span>+ určený k intimní masáži</span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span>Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</span></span></span></p>

<p>&nbsp;</p>

<p>Kód výrobku: CL-008</p>
",POUŽITÍ,"<p><span><span>Vložte Chakra vajíčko do pochvy silnějším koncem napřed (pokud jste zvyklá, použijte lubrikant) a uvolněně dýchejte. K nejzákladnějším cvikům patří vtahování Chakra vajíčka při nádechu pomocí svalů pánevního dna dovnitř, při výdechu naopak svaly povolujte a nechte vajíčko vyklouznout až k poševnímu vchodu. Cítit, jak ve vás vaše Chakra vajíčko putuje, vyžaduje určitý um a čas, proto buďte trpělivá a učte se naslouchat vlastnímu tělu.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Chcete se o cvičení s Chakra vajíčky zajímat více do podrobností? My zde uvádíme jen naprostý základ, ale existují celé knihy o jejich historii, použití, zdravotních přínosech a cvicích. Doporučujeme například „How to use yoni eggs for sensual healing“ od Grace Diaz, která má i velmi zajímavý YouTube kanál.</span></span></p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span>Pak je dobré vědět, že křišťál je považován za kámen čistoty a nejúčinnější univerzální polodrahokam. Hraje důležitou roli při harmonizaci člověka jako celku, čistí duši a propojuje tělo s myslí.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Patří ke kamenům, které v sobě spojují mužský i ženský princip – tvořivou sílu a průbojnost, ale i něžnost a empatii.</span></span></p>
",,,,,,,,,,,,
product_3d0a32eb-8aca-2fe4-f1da-e07c0fdcbe87,Product,Křišťálový Chakra Clear,<p>&nbsp;</p>,2c1c09_e8e5420162c345f5a9300fd9541b9d7d~mv2_d_3000_3000_s_4_2.png,Chakra Clear,CL-006,,5899.0,,true,AMOUNT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span><span>+ velikost 21,2&nbsp;x 3,9&nbsp;cm</span></span></span></p>

<p>+ 100% přírodní křišťál bez chemických a umělých přísad</p>

<p>+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií</p>

<p>+ původ minerálů Asie</p>

<p>+ určený k intimní masáži</p>

<p>&nbsp;</p>

<p>Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: CL-006</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span>Pak je dobré vědět, že křišťál je považován za kámen čistoty a nejúčinnější univerzální polodrahokam. Hraje důležitou roli při harmonizaci člověka jako celku, čistí duši a propojuje tělo s myslí.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Patří ke kamenům, které v sobě spojují mužský i ženský princip – tvořivou sílu a průbojnost, ale i něžnost a empatii.</span></span></p>
",,,,,,,,,,,,,,
product_c004fa5d-eb32-c78a-b120-686fada4f855,Product,Křišťálový Chakra Clear,<p>&nbsp;</p>,2c1c09_ce9c11c093ee4709a8ca3e32157caf26~mv2_d_3000_3000_s_4_2.png,Chakra Clear,CL-007,,3850.0,,true,AMOUNT,0.0,0,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span><span>+ velikost 16,5&nbsp;x 3,3&nbsp;cm</span></span></span></p>

<p>+ 100% přírodní křišťál bez chemických a umělých přísad</p>

<p>+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií</p>

<p>+ původ minerálů Asie</p>

<p>+ určený k intimní masáži</p>

<p>&nbsp;</p>

<p>Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: CL-007</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span>Pak je dobré vědět, že křišťál je považován za kámen čistoty a nejúčinnější univerzální polodrahokam. Hraje důležitou roli při harmonizaci člověka jako celku, čistí duši a propojuje tělo s myslí.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Patří ke kamenům, které v sobě spojují mužský i ženský princip – tvořivou sílu a průbojnost, ale i něžnost a empatii.</span></span></p>
",,,,,,,,,,,,,,
product_6bfb893f-27c7-8600-52f4-543c5c866220,Product,Křišťálový Chakra Clear,<p>&nbsp;</p>,2c1c09_4043f2fdcd844c77b3373e04022281bd~mv2_d_3000_3000_s_4_2.png,Chakra Clear,CL-002,,2749.0,,true,AMOUNT,0.0,7,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span><span>+ velikost 16,8&nbsp;x 3,7&nbsp;cm</span></span></span></p>

<p>+ 100% přírodní křišťál bez chemických a umělých přísad</p>

<p>+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií</p>

<p>+ původ minerálů Asie</p>

<p>+ určený k intimní masáži</p>

<p>&nbsp;</p>

<p>Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: CL-002</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span>Pak je dobré vědět, že křišťál je považován za kámen čistoty a nejúčinnější univerzální polodrahokam. Hraje důležitou roli při harmonizaci člověka jako celku, čistí duši a propojuje tělo s myslí.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Patří ke kamenům, které v sobě spojují mužský i ženský princip – tvořivou sílu a průbojnost, ale i něžnost a empatii.</span></span></p>
",,,,,,,,,,,,,,
product_d50f99ee-47b8-3360-bba5-c6cfe681dd20,Product,Náramek Chakra Universe,,2c1c09_a6ac6c1f9b9f4728b39a7ca9e989049e~mv2_d_3000_3000_s_4_2.png,Doplňky Chakra,UN-003,,559.0,,true,PERCENT,0.0,39,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Originální Chakra&nbsp;náramek vyrobený z 9&nbsp;různých druhů&nbsp;polodrahokamů/minerálů.</p>

<p>&nbsp;</p>

<p>Korálky na Chakra&nbsp;náramcích jsou ručně opracovávané a neleštěné, díky čemuž vynikne jejich přirozená kresba a přírodní vzhled.</p>

<p>&nbsp;</p>

<p>+ vnitřní délka náramku 16&nbsp;cm, elastický</p>

<p>+ velikost korálků 10&nbsp;mm</p>

<p>+ 100% přírodní minerály bez chemických a umělých přísad</p>

<p>+ každý Chakra&nbsp;náramek je originál ručně vyráběný a opracovávaný bez použití&nbsp;barviv a chemikálií</p>

<p>+ původ minerálů Asie</p>

<p>&nbsp;</p>

<p>Kód výrobku: UN-003</p>
",,,,,,,,,,,,,,,,
product_956ba54b-96f9-d9b0-fd8d-4abe2beabe3f,Product,Náramek Chakra Universe,,2c1c09_a068b4db9b6e48b4b1250a938b8c9bfc~mv2_d_3000_3000_s_4_2.png,Doplňky Chakra,UN-002,,559.0,,true,PERCENT,0.0,40,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Originální Chakra&nbsp;náramek vyrobený z 9&nbsp;různých druhů&nbsp;polodrahokamů/minerálů.</p>

<p>&nbsp;</p>

<p>Korálky na Chakra&nbsp;náramcích jsou ručně opracovávané a neleštěné, díky čemuž vynikne jejich přirozená kresba a přírodní vzhled.</p>

<p>&nbsp;</p>

<p>+ vnitřní délka náramku 17&nbsp;cm, elastický</p>

<p>+ velikost korálků 8 mm</p>

<p>+ 100% přírodní minerály bez chemických a umělých přísad</p>

<p>+ každý Chakra&nbsp;náramek je originál ručně vyráběný a opracovávaný bez použití&nbsp;barviv a chemikálií</p>

<p>+ původ minerálů Asie</p>

<p>&nbsp;</p>

<p>Kód výrobku: UN-002</p>
",,,,,,,,,,,,,,,,
product_ee75309c-914a-a1ae-6873-983f40380e5f,Product,Náramek Chakra Universe,,2c1c09_cb644d79bf1446228cd992dfc048ac15~mv2_d_3000_3000_s_4_2.png,Doplňky Chakra,UN-001,,559.0,,true,PERCENT,0.0,40,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Originální Chakra&nbsp;náramek vyrobený z 8 různých druhů&nbsp;polodrahokamů/minerálů.</p>

<p>&nbsp;</p>

<p>Korálky na Chakra&nbsp;náramcích jsou ručně opracovávané a neleštěné, díky čemuž vynikne jejich přirozená kresba a přírodní vzhled.</p>

<p>&nbsp;</p>

<p>+&nbsp;vnitřní délka náramku 17&nbsp;cm, elastický</p>

<p>+ velikost korálků 8 mm</p>

<p>+ 100% přírodní minerály bez chemických a umělých přísad</p>

<p>+ každý Chakra&nbsp;náramek je originál ručně vyráběný a opracovávaný bez použití&nbsp;barviv a chemikálií</p>

<p>+ původ minerálů Asie</p>

<p>&nbsp;</p>

<p>Kód výrobku: UN-001</p>
",,,,,,,,,,,,,,,,
product_a6bb6082-e8f0-f5af-0548-1c024aeff22c,Product,Růženínový Chakra Self-love,<p>&nbsp;</p>,2c1c09_3d17b66cacc64ae7862511ac8f94be33~mv2_d_3000_3000_s_4_2.png,Chakra Self-love,SL-003,,3349.0,,true,AMOUNT,0.0,3,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>+ velikost 7,6 x 3,4 cm</p>

<p>+ 100% přírodní růženín bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SL-003</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span><span>Potom jistě uvítáte informaci, že růženín se řadí mezi nejsilnější zesilovače energie mezi polodrahokamy a je považován za kámen srdce a lásky. Jako materiál pro pomůcky Chakra jsme ho vybrali zejména pro jeho schopnost učit sebelásce.</span></span></span></span><br>
<br>
<span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu, něžnost a harmonii.</span></span></span></span></p>
",,,,,,,,,,,,,,
product_547e4ff7-1c27-51fb-a2cb-da1f8f0011c5,Product,Růženínový Chakra Self-love (sada 3 ks),<p>&nbsp;</p>,2c1c09_01496e095d7f4f6caf56372411301b0c~mv2_d_3000_3000_s_4_2.png,Chakra Self-love,SL-008,,1399.0,,true,AMOUNT,0.0,27,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span>Chakra vajíčka (v originále tzv. yoni eggs) jsou polodrahokamy vybroušené do specifického tvaru vajíček různých velikostí, používané pro posílení svalů pánevního dna a kultivaci sexuální energie. Slovo „yoni“ pochází ze sanskrtu a označuje ženské genitálie, v doslovném překladu pak znamená „posvátné místo“.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Odhaduje se, že ženy používají tato vajíčka už po více než 5 000 let. Císařovny a konkubíny královského paláce v Číně používaly vejce vyřezávaná z nefritu, aby získaly přístup k sexuální síle, probudily v sobě smyslnost a udržely si zdraví až do svého stáří. Až do nedávné doby byla tato stará tajná praxe dostupná pouze členům královské rodiny a vybraným praktikujícím taoismus.</span></span></p>

<p>&nbsp;</p>

<p>+ velikost 4,5 x 3 cm, 4 x 2,5 cm, 3 x 2 cm</p>

<p>+ 100% přírodní růženín bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SL-008</p>
",POUŽITÍ,"<p><span><span>Vložte Chakra vajíčko do pochvy silnějším koncem napřed (pokud jste zvyklá, použijte lubrikant) a uvolněně dýchejte. K nejzákladnějším cvikům patří vtahování Chakra vajíčka při nádechu pomocí svalů pánevního dna dovnitř, při výdechu naopak svaly povolujte a nechte vajíčko vyklouznout až k poševnímu vchodu. Cítit, jak ve vás vaše Chakra vajíčko putuje, vyžaduje určitý um a čas, proto buďte trpělivá a učte se naslouchat vlastnímu tělu.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Chcete se o cvičení s Chakra vajíčky zajímat více do podrobností? My zde uvádíme jen naprostý základ, ale existují celé knihy o jejich historii, použití, zdravotních přínosech a cvicích. Doporučujeme například „How to use yoni eggs for sensual healing“ od Grace Diaz, která má i velmi zajímavý YouTube kanál.</span></span></p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span><span>Potom jistě uvítáte informaci, že růženín se řadí mezi nejsilnější zesilovače energie mezi polodrahokamy a je považován za kámen srdce a lásky. Jako materiál pro pomůcky Chakra jsme ho vybrali zejména pro jeho schopnost učit sebelásce.</span></span></span></span><br>
<br>
<span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu, něžnost a harmonii.</span></span></span></span></p>
",,,,,,,,,,,,
product_2858da95-a06c-d96b-c491-918c848c3060,Product,Růženínový Chakra Self-love,<p>&nbsp;</p>,2c1c09_e3f3a9fc674c4ce09adcc027b0c4037a~mv2_d_3000_3000_s_4_2.png,Chakra Self-love,SL-006,,5900.0,,true,AMOUNT,0.0,0,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>+ velikost 21,2&nbsp;x 3,9&nbsp;cm</p>

<p>+ 100% přírodní růženín bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SL-006</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span><span>Potom jistě uvítáte informaci, že růženín se řadí mezi nejsilnější zesilovače energie mezi polodrahokamy a je považován za kámen srdce a lásky. Jako materiál pro pomůcky Chakra jsme ho vybrali zejména pro jeho schopnost učit sebelásce.</span></span></span></span><br>
<br>
<span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu, něžnost a harmonii.</span></span></span></span></p>
",,,,,,,,,,,,,,
