handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_9b57fa5f-c49b-e67c-5b6c-942d81dd857e,Product,Růženínový Chakra Self-love,<p>&nbsp;</p>,2c1c09_09b38a608005488ab3e7bcd90210ffa7~mv2_d_3000_3000_s_4_2.png,Chakra Self-love,SL-007,,3849.0,,true,AMOUNT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>+ velikost 16,5&nbsp;x 3,3&nbsp;cm</p>

<p>+ 100% přírodní růženín bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SL-007</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span><span>Potom jistě uvítáte informaci, že růženín se řadí mezi nejsilnější zesilovače energie mezi polodrahokamy a je považován za kámen srdce a lásky. Jako materiál pro pomůcky Chakra jsme ho vybrali zejména pro jeho schopnost učit sebelásce.</span></span></span></span><br>
<br>
<span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu, něžnost a harmonii.</span></span></span></span></p>
",,,,,,,,,,,,,,
product_df7f0f0e-6a9b-9ba6-a16c-ed4c0d27350d,Product,Růženínový Chakra Self-love,<p>&nbsp;</p>,2c1c09_378a1fa97f8b4532a65697574f9df102~mv2_d_3000_3000_s_4_2.png,Chakra Self-love,SL-002,,2749.0,,true,AMOUNT,0.0,4,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>+ velikost 16,8&nbsp;x 3,7&nbsp;cm</p>

<p>+ 100% přírodní růženín bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SL-002</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span><span>Potom jistě uvítáte informaci, že růženín se řadí mezi nejsilnější zesilovače energie mezi polodrahokamy a je považován za kámen srdce a lásky. Jako materiál pro pomůcky Chakra jsme ho vybrali zejména pro jeho schopnost učit sebelásce.</span></span></span></span><br>
<br>
<span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu, něžnost a harmonii.</span></span></span></span></p>
",,,,,,,,,,,,,,
product_c10e629a-062b-4c6f-5d76-3e0248f8b345,Product,Ametystový Chakra Spiritual,<p>&nbsp;</p>,2c1c09_9cf4541305e64c39bd40a19bcdb7be53~mv2_d_3000_3000_s_4_2.png,Chakra Spiritual,SP-003,,3599.0,,true,AMOUNT,0.0,2,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>+ velikost 7,6&nbsp;x 3,4 cm</p>

<p>+ 100% přírodní ametyst bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SP-003</p>

<p>&nbsp;</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span><span><span><span>Pak vězte, že ametyst je považován za jeden z nejmocnějších kamenů s ohromnou ochrannou silou, vysokými spirituálními vibracemi a silnou léčivou a očistnou mocí.</span></span></span></span></span></span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu a empatii.</span></span></span></span></span></span></span></span></span></span></span></span></p>
",,,,,,,,,,,,,,
product_c829a374-7fae-d3a8-94c2-ef8918148050,Product,Ametystový Chakra Spiritual (sada 3 ks),<p>&nbsp;</p>,2c1c09_8cff49c973e143d7bf28abf37437bedf~mv2_d_3000_3000_s_4_2.png,Chakra Spiritual,SP-008,,1749.0,,true,AMOUNT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span>Chakra vajíčka (v originále tzv. yoni eggs) jsou polodrahokamy vybroušené do specifického tvaru vajíček různých velikostí, používané pro posílení svalů pánevního dna a kultivaci sexuální energie. Slovo „yoni“ pochází ze sanskrtu a označuje ženské genitálie, v doslovném překladu pak znamená „posvátné místo“.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Odhaduje se, že ženy používají tato vajíčka už po více než 5 000 let. Císařovny a konkubíny královského paláce v Číně používaly vejce vyřezávaná z nefritu, aby získaly přístup k sexuální síle, probudily v sobě smyslnost a udržely si zdraví až do svého stáří. Až do nedávné doby byla tato stará tajná praxe dostupná pouze členům královské rodiny a vybraným praktikujícím taoismus.</span></span></p>

<p>&nbsp;</p>

<p>+ velikost 4,5 x 3 cm, 4 x 2,5 cm, 3 x 2 cm</p>

<p>+ 100% přírodní ametyst bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SP-008</p>

<p>&nbsp;</p>
",POUŽITÍ,"<p><span><span>Vložte Chakra vajíčko do pochvy silnějším koncem napřed (pokud jste zvyklá, použijte lubrikant) a uvolněně dýchejte. K nejzákladnějším cvikům patří vtahování Chakra vajíčka při nádechu pomocí svalů pánevního dna dovnitř, při výdechu naopak svaly povolujte a nechte vajíčko vyklouznout až k poševnímu vchodu. Cítit, jak ve vás vaše Chakra vajíčko putuje, vyžaduje určitý um a čas, proto buďte trpělivá a učte se naslouchat vlastnímu tělu.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Chcete se o cvičení s Chakra vajíčky zajímat více do podrobností? My zde uvádíme jen naprostý základ, ale existují celé knihy o jejich historii, použití, zdravotních přínosech a cvicích. Doporučujeme například „How to use yoni eggs for sensual healing“ od Grace Diaz, která má i velmi zajímavý YouTube kanál.</span></span></p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span><span><span><span>Pak vězte, že ametyst je považován za jeden z nejmocnějších kamenů s ohromnou ochrannou silou, vysokými spirituálními vibracemi a silnou léčivou a očistnou mocí.</span></span></span></span></span></span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu a empatii.</span></span></span></span></span></span></span></span></span></span></span></span></p>
",,,,,,,,,,,,
product_4d5295de-ecfe-98e3-e711-76643ae21359,Product,Ametystový Chakra Spiritual,<p>&nbsp;</p>,2c1c09_dfaf569e08f44d87b63f03849e275708~mv2_d_3000_3000_s_4_2.png,Chakra Spiritual,SP-006,,8700.0,,true,AMOUNT,0.0,0,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>+ velikost 21,2&nbsp;x 3,9&nbsp;cm</p>

<p>+ 100% přírodní ametyst bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SP-006</p>

<p>&nbsp;</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span><span><span><span>Pak vězte, že ametyst je považován za jeden z nejmocnějších kamenů s ohromnou ochrannou silou, vysokými spirituálními vibracemi a silnou léčivou a očistnou mocí.</span></span></span></span></span></span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu a empatii.</span></span></span></span></span></span></span></span></span></span></span></span></p>
",,,,,,,,,,,,,,
product_5681272b-08af-1767-6e07-87659a01e7b3,Product,Ametystový Chakra Spiritual,<p>&nbsp;</p>,2c1c09_4e1ba88ab29a4be5ae2e6c780f00a126~mv2_d_3000_3000_s_4_2.png,Chakra Spiritual,SP-002,,6499.0,,true,AMOUNT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>+ velikost 16,8&nbsp;x 3,7&nbsp;cm</p>

<p>+ 100% přírodní ametyst bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SP-002</p>

<p>&nbsp;</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span><span><span><span>Pak vězte, že ametyst je považován za jeden z nejmocnějších kamenů s ohromnou ochrannou silou, vysokými spirituálními vibracemi a silnou léčivou a očistnou mocí.</span></span></span></span></span></span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu a empatii.</span></span></span></span></span></span></span></span></span></span></span></span></p>
",,,,,,,,,,,,,,
product_dde52a82-4801-367f-0361-a4a81665926a,Product,Plakát Chakra Self-love Club,<p>&nbsp;</p>,2c1c09_d4cc258ebe9f4000b46ba45b467b737c~mv2_d_2362_2362_s_2.png;2c1c09_26b42b78f480419c8d6c5cea6330b4a4~mv2_d_2362_2362_s_2.png,Doplňky Chakra,PR-008,,290.0,,true,AMOUNT,0.0,500,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Plakát z kolekce Chakra Self-love Club.</p>

<p>&nbsp;</p>

<p>+ Rozměr&nbsp;50 x 70 cm</p>

<p><span style=""background-color: transparent;"">+ Limitovaný náklad 1.000 ks</span></p>

<p><span style=""background-color: transparent;"">+&nbsp;</span><span style=""background-color: transparent;"">Tištěno na recyklovaný papír s&nbsp;gramáží 190 g/m2</span></p>

<p>+ Prodáváno bez rámu</p>

<p>&nbsp;</p>

<p>Kód produktu:&nbsp;PR-008</p>
",,,,,,,,,,,,,,,,
product_1a700e7f-2132-3845-66b1-02bf15e286d6,Product,Plakát Chakra Self-love Club,<p>&nbsp;</p>,2c1c09_fe77e1046cfe4aaa96d1676d9193dcc5~mv2_d_2362_2362_s_2.png;2c1c09_31d885226f034244acd36b2bdf1a2e21~mv2_d_2362_2362_s_2.png,Doplňky Chakra,PR-007,,290.0,,true,AMOUNT,0.0,500,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Plakát z kolekce Chakra Self-love Club.</p>

<p>&nbsp;</p>

<p>+ Rozměr&nbsp;50 x 70 cm</p>

<p>+ Limitovaný náklad 1.000 ks</p>

<p>+&nbsp;Tištěno na recyklovaný papír s&nbsp;gramáží 190 g/m2</p>

<p>+ Prodáváno bez rámu</p>

<p>&nbsp;</p>

<p>Kód produktu:&nbsp;PR-007</p>
",,,,,,,,,,,,,,,,
product_125b2a50-5d53-99fc-9ab5-19c7336e1f4d,Product,Plakát Chakra Self-love Club,<p>&nbsp;</p>,2c1c09_07ffa76a8c4d47b28a5f7dd5f2da7150~mv2_d_2362_2362_s_2.png;2c1c09_40b1373915674bb19788fc6a7da29f46~mv2_d_2362_2362_s_2.png,Doplňky Chakra,PR-006,,290.0,,true,AMOUNT,0.0,500,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Plakát z kolekce Chakra Self-love Club.</p>

<p>&nbsp;</p>

<p>+ Rozměr&nbsp;50 x 70 cm</p>

<p>+ Limitovaný náklad 1.000 ks</p>

<p>+&nbsp;Tištěno na recyklovaný papír s&nbsp;gramáží 190 g/m2</p>

<p>+ Prodáváno bez rámu</p>

<p>&nbsp;</p>

<p>Kód produktu:&nbsp;PR-006</p>
",,,,,,,,,,,,,,,,
product_394e50b2-3fc8-0257-af3f-4f137c14e041,Product,Plakát Chakra Self-love Club,<p>&nbsp;</p>,2c1c09_d24edb88716a4e85bd4032a3e147d307~mv2_d_2362_2362_s_2.png;2c1c09_3205f506997e43d9af41d2a43359fd97~mv2_d_2362_2362_s_2.png,Doplňky Chakra,PR-005,,290.0,,true,AMOUNT,0.0,500,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Plakát z kolekce Chakra Self-love Club.</p>

<p>&nbsp;</p>

<p>+ Rozměr&nbsp;50 x 70 cm</p>

<p>+ Limitovaný náklad 1.000 ks</p>

<p>+&nbsp;Tištěno na recyklovaný papír s&nbsp;gramáží 190 g/m2</p>

<p>+ Prodáváno bez rámu</p>

<p>&nbsp;</p>

<p>Kód produktu:&nbsp;PR-005</p>
",,,,,,,,,,,,,,,,
product_214c4879-3504-112e-2dc3-3c4017347133,Product,Plakát Chakra Self-love Club,<p>&nbsp;</p>,2c1c09_e3963563194145359919a49d22bc0ac5~mv2_d_2362_2362_s_2.png;2c1c09_0656e527c0fb42c7bb2540422d01fa28~mv2_d_2362_2362_s_2.png,Doplňky Chakra,PR-004,,290.0,,true,AMOUNT,0.0,500,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Plakát z kolekce Chakra Self-love Club.</p>

<p>&nbsp;</p>

<p>+ Rozměr&nbsp;50 x 70 cm</p>

<p>+ Limitovaný náklad 1.000 ks</p>

<p>+&nbsp;Tištěno na recyklovaný papír s&nbsp;gramáží 190 g/m2</p>

<p>+ Prodáváno bez rámu</p>

<p>&nbsp;</p>

<p>Kód produktu:&nbsp;PR-004</p>
",,,,,,,,,,,,,,,,
product_fa36d470-7e5a-900a-2e3d-5e2b5d731d7e,Product,Plakát Chakra Self-love Club,<p>&nbsp;</p>,2c1c09_5de5f65d149b4b4fb3da401257b53ec5~mv2_d_2362_2362_s_2.png;2c1c09_ec40e894ce8f400b98a3e83fa8461f23~mv2_d_2362_2362_s_2.png,Doplňky Chakra,PR-003,,290.0,,true,AMOUNT,0.0,500,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Plakát z kolekce Chakra Self-love Club.</p>

<p>&nbsp;</p>

<p>+ Rozměr&nbsp;50 x 70 cm</p>

<p>+ Limitovaný náklad 1.000 ks</p>

<p>+&nbsp;Tištěno na recyklovaný papír s&nbsp;gramáží 190 g/m2</p>

<p>+ Prodáváno bez rámu</p>

<p>&nbsp;</p>

<p>Kód produktu:&nbsp;PR-003</p>
",,,,,,,,,,,,,,,,
product_eabccc7c-ae27-4bbe-f000-1e402d05a465,Product,Plakát Chakra Self-love Club,<p>&nbsp;</p>,2c1c09_3128aa2524b246139893d7b33d62d7a3~mv2_d_2362_2362_s_2.png;2c1c09_bfc3e76ef6d84266b0c256cc9a18a342~mv2_d_2362_2362_s_2.png,Doplňky Chakra,PR-002,,290.0,,true,AMOUNT,0.0,500,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Plakát z kolekce Chakra Self-love Club.</p>

<p>&nbsp;</p>

<p>+ Rozměr&nbsp;50 x 70 cm</p>

<p>+ Limitovaný náklad 1.000 ks</p>

<p>+&nbsp;Tištěno na recyklovaný papír s&nbsp;gramáží 190 g/m2</p>

<p>+ Prodáváno bez rámu</p>

<p>&nbsp;</p>

<p>Kód produktu:&nbsp;PR-002</p>
",,,,,,,,,,,,,,,,
product_acdb9980-7564-9c02-40e1-656361c8b0d6,Product,Plakát Chakra Self-love Club,<p>&nbsp;</p>,2c1c09_7e730b48fb7649fb98ea526df7de7d1d~mv2_d_2362_2362_s_2.png;2c1c09_943f1eb191ca4f8c857b9be2c28db5e4~mv2_d_2362_2362_s_2.png,Doplňky Chakra,PR-001,,290.0,,true,AMOUNT,0.0,500,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>Plakát z kolekce Chakra Self-love Club.</p>

<p>&nbsp;</p>

<p>+ Rozměr&nbsp;50 x 70 cm</p>

<p>+ Limitovaný náklad 1.000 ks</p>

<p>+&nbsp;Tištěno na recyklovaný papír s&nbsp;gramáží 190 g/m2</p>

<p>+ Prodáváno bez rámu</p>

<p>&nbsp;</p>

<p>Kód produktu:&nbsp;PR-001</p>
",,,,,,,,,,,,,,,,
product_8bd54bcc-7b6b-3759-1bd2-06280d512849,Product,Jadeitový Chakra Harmony,<p>&nbsp;</p>,2c1c09_5d1a7f91941b4f6aaa3e043d62a11bc0~mv2_d_3000_3000_s_4_2.png,Chakra Harmony,HM-001,,1899.0,,true,AMOUNT,0.0,2,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span><span>+ velikost 17,4&nbsp;x 2,8&nbsp;cm</span></span></span></p>

<p><span><span><span><span>+ 100% přírodní bílý jadeit bez chemických a umělých přísad</span></span></span></span><br>
<span><span><span><span><span><span><span><span><span><span><span><span>+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií</span></span></span></span></span></span></span></span></span><br>
<span><span><span><span><span><span><span><span><span>+ původ minerálů Asie</span></span></span></span></span></span></span></span></span><br>
<span><span><span><span><span><span><span><span><span>+ určený k intimní masáži</span></span></span></span></span></span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span>Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</span></span></span></span></span></span></span></span></span></span></span></span></p>

<p>&nbsp;</p>

<p>Kód výrobku: HM-001</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span><span><span><span>Pak vězte,</span></span></span></span></span></span></span></span></span><span><span> že bílý jadeit je posvátným kamenem Dálného východu přinášejícím klid a vyrovnanost. V takovém stavu pak pomáhá objevit moudrost a pochopení pro vše, co se kolem nás děje. Stabilizuje osobnost a uvádí duši do souladu s tělem.</span></span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span>Patří ke kamenům vyzařujícím ženskou energii přinášející vnitřní mír a harmonii do naší duše.</span></span></span></p>
",,,,,,,,,,,,,,
product_915678cc-a8b6-370e-b290-bf0c87b65c7d,Product,Obsidiánový Chakra Healing,<p>&nbsp;</p>,2c1c09_73a4f6026aec40f48666d18b3f209f11~mv2_d_3000_3000_s_4_2.png,Chakra Healing,HL-001,,1899.0,,true,AMOUNT,0.0,3,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span><span>+ velikost 17,4&nbsp;x 2,8&nbsp;cm</span></span></span></p>

<p>+ 100% přírodní obsidián bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: HL-001</p>
",ESOTERIKA,"<p>Zajímá vás i esoterický pohled na pomůcky Chakra?</p>

<p>&nbsp;</p>

<p>Potom je dobré vědět, že černý obsidián je ochranný kámen, jež jsme vybrali pro pomůcky Chakra pro jeho silně léčivé účinky. Vynáší z vašeho nejhlubšího nitra na povrch pravdu, odhaluje emocionální bloky a traumata a pomáhá je jednou pro vždy vyřešit.</p>

<p>&nbsp;</p>

<p>Patří ke kamenům vyzařujícím mužskou energii podporující proces léčení, odvahu a silnou vůli.</p>
",,,,,,,,,,,,,,
product_6fda952c-8828-508b-f6a7-4a9c16b2d343,Product,Křišťálový Chakra Clear,<p>&nbsp;</p>,2c1c09_8bd0843a7fa84e7784840f3acb46b738~mv2_d_3000_3000_s_4_2.png,Chakra Clear,CL-001,,2349.0,,true,AMOUNT,0.0,12,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p><span><span><span>+ velikost 17,4&nbsp;x 2,8&nbsp;cm</span></span></span></p>

<p>+ 100% přírodní křišťál bez chemických a umělých přísad</p>

<p>+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií</p>

<p>+ původ minerálů Asie</p>

<p>+ určený k intimní masáži</p>

<p>&nbsp;</p>

<p>Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: CL-001</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span>Pak je dobré vědět, že křišťál je považován za kámen čistoty a nejúčinnější univerzální polodrahokam. Hraje důležitou roli při harmonizaci člověka jako celku, čistí duši a propojuje tělo s myslí.</span></span></p>

<p>&nbsp;</p>

<p><span><span>Patří ke kamenům, které v sobě spojují mužský i ženský princip – tvořivou sílu a průbojnost, ale i něžnost a empatii.</span></span></p>
",,,,,,,,,,,,,,
product_8f3ba137-eebf-51ca-4221-873ae376f434,Product,Růženínový Chakra Self-love,<p>&nbsp;</p>,2c1c09_2540936bba8a41eca51e6e1817834dce~mv2_d_3000_3000_s_4_2.png,Chakra Self-love,SL-001,,2349.0,,true,AMOUNT,0.0,13,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>+ velikost 17,4&nbsp;x 2,8&nbsp;cm</p>

<p>+ 100% přírodní růženín bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SL-001</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span></p>

<p>&nbsp;</p>

<p><span><span><span><span>Potom jistě uvítáte informaci, že růženín se řadí mezi nejsilnější zesilovače energie mezi polodrahokamy a je považován za kámen srdce a lásky. Jako materiál pro pomůcky Chakra jsme ho vybrali zejména pro jeho schopnost učit sebelásce.</span></span></span></span><br>
<br>
<span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu, něžnost a harmonii.</span></span></span></span></p>
",,,,,,,,,,,,,,
product_ee5b9c41-c20d-2ec8-8832-bbda319bb3eb,Product,Ametystový Chakra Spiritual,<p>&nbsp;</p>,2c1c09_d39228803d3d4b1faa8573872b693afa~mv2_d_3000_3000_s_4_2.png,Chakra Spiritual,SP-001,,4899.0,,true,AMOUNT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,DETAIL,"<p>+ velikost 17,4&nbsp;x 2,8&nbsp;cm</p>

<p>+ 100% přírodní ametyst bez chemických a umělých přísad<br>
+ každý Chakra je originál ručně vyráběný a opracovávaný bez použití barviv a chemikálií<br>
+ původ minerálů Asie<br>
+ určený k intimní masáži<br>
<br>
Mějte, prosím, na paměti, že Chakra jsou reálné polodrahokamy a každý je ručně vyráběný a opracovaný originál s veškerou svojí individualitou, jedinečnou strukturou, barvou i částicemi uvnitř, které nejsou vadami, ale přirozenou součástí minerálu. Není bohužel v našich silách fotit každý Chakra zvlášť, proto na fotografii vidíte pouze typ, ne konkrétní Chakra, který obdržíte.</p>

<p>&nbsp;</p>

<p>Kód výrobku: SP-001</p>

<p>&nbsp;</p>
",ESOTERIKA,"<p><span><span><span><span>Zajímá vás i esoterický pohled na pomůcky Chakra?</span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span><span><span><span>Pak vězte, že ametyst je považován za jeden z nejmocnějších kamenů s ohromnou ochrannou silou, vysokými spirituálními vibracemi a silnou léčivou a očistnou mocí.</span></span></span></span></span></span></span></span></span><br>
<br>
<span><span><span><span><span><span><span><span><span>Patří ke kamenům, které vyzařují ženskou energii - jemnou ženskou sílu a empatii.</span></span></span></span></span></span></span></span></span></span></span></span></p>
",,,,,,,,,,,,,,
